"Gene ID","name","HRT D7 T3","HRT D7 P5","HRT D4 T1","HRT D4 T3","HRT D4 P2","HRT D7 T1","HRT D7 T4","HRT D7 P4","HRT D7 P6","HRT D4 T2","HRT D4 P1","HRT D4 P3"
"ENSMUSG00000082879.1","Gm13525",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000118280.1","ENSMUSG00000118280.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000117605.1","ENSMUSG00000117605.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030546.14","Plin1",0,0,0,0,0,0,0,0,0,2,0,0
"ENSMUSG00000107226.1","ENSMUSG00000107226.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071428.2","Vmn1r27",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106899.1","ENSMUSG00000106899.1",0,0,0,0,0,0,0,0,0,12,0,0
"ENSMUSG00000076473.3","Trbv16",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096311.1","Gm3681",0,0,0,0,0,0,0,0,0,2,0,0
"ENSMUSG00000116914.1","ENSMUSG00000116914.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000074529.10","C330013J21Rik",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000118495.1","ENSMUSG00000118495.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000082277.2","Gm15807",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000036045.6","Gm12221",0,0,0,0,0,0,0,0,1,1,0,0
"ENSMUSG00000105074.1","ENSMUSG00000105074.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000116817.1","ENSMUSG00000116817.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000023122.6","Sult1c2",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000027716.13","Trpc3",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000065079.1","Gm23464",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000022416.15","Cacna1i",0,0,0,0,0,0,0,0,0,2,0,0
"ENSMUSG00000082831.1","Gm12591",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095174.1","Gm20069",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000113306.1","ENSMUSG00000113306.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000103051.1","RP23-436K7.3",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000111343.1","ENSMUSG00000111343.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084146.1","Gm12104",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000117755.1","ENSMUSG00000117755.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000083986.1","Gm12213",0,0,0,0,0,0,0,0,0,2,0,0
"ENSMUSG00000115094.1","ENSMUSG00000115094.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000053297.14","AI854703",0,0,0,0,0,0,0,0,0,2,0,0
"ENSMUSG00000108918.1","ENSMUSG00000108918.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000094424.1","Gm7386",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000040055.9","Gjb6",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000083550.1","Gm13729",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106839.1","ENSMUSG00000106839.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084339.1","Gm6141",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076303.1","Gm23061",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105875.1","ENSMUSG00000105875.1",0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100866.1","Gm28830",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107515.1","ENSMUSG00000107515.1",0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090315.2","Vmn2r104",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092655.1","Gm25238",0,1,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000062892.4","Olfr1450",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099261.1","Mir6984",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105619.1","ENSMUSG00000105619.1",0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117368.1","ENSMUSG00000117368.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108980.1","ENSMUSG00000108980.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064738.1","Gm23054",0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093879.1","Gm25457",0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064039.4","Ccr1l1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112875.1","ENSMUSG00000112875.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086943.2","4732414G09Rik",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085526.1","Gm16083",0,3,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086462.1","Gm13990",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102594.1","RP24-93F24.1",0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064549.1","Gm22977",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094127.1","G530012D18Rik",0,1,0,0,0,0,0,3,0,0,0,0
"ENSMUSG00000094850.1","Gm24319",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065728.1","Gm26175",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087999.1","Gm25060",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105838.1","ENSMUSG00000105838.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110067.2","ENSMUSG00000110067.2",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102308.1","RP24-157G15.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065590.1","Mir212",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102566.1","RP24-372I24.5",0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105755.1","ENSMUSG00000105755.1",0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064194.10","Zfp936",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090342.2","Vmn2r46",0,1,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000103767.1","RP23-326H11.3",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082334.1","Gm13244",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087930.1","Gm26048",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079045.3","Prox1os",0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028786.15","Tmem54",0,0,0,0,0,0,0,0,0,0,0,2
"ENSMUSG00000045657.3","Pcdhb10",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103261.1","RP23-14O16.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000066269.7","Olfr575",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104529.4","ENSMUSG00000104529.4",0,0,0,0,0,0,0,0,5,0,0,0
"ENSMUSG00000099895.1","Gm28153",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094635.2","Gm7104",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109626.1","ENSMUSG00000109626.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109827.1","ENSMUSG00000109827.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000075195.3","Olfr1048",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100791.1","Gm28199",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093979.8","Gm2237",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081619.1","Gm13351",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000110066.1","ENSMUSG00000110066.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117750.1","ENSMUSG00000117750.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115761.1","ENSMUSG00000115761.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088552.1","Mir1957a",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000035226.5","Rims4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081480.1","Gm13608",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111956.1","ENSMUSG00000111956.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112971.1","ENSMUSG00000112971.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000073413.9","Ly6g6d",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102523.1","RP23-288J11.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081958.1","Gm11594",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000012211.13","Tex22",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054753.9","AU018091",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081913.1","Gm11803",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097965.1","Gm5839",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071716.5","Apol7e",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108577.1","ENSMUSG00000108577.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116609.1","ENSMUSG00000116609.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098120.1","Gm5914",0,1,0,0,0,0,0,0,3,0,0,0
"ENSMUSG00000111722.1","ENSMUSG00000111722.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086842.2","Gm15681",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081125.3","Rpl26-ps5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104523.1","RP24-424K5.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114340.1","ENSMUSG00000114340.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096214.1","Gm22634",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000070227.1","Gm24704",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086652.1","Gm14029",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086589.1","Gm12915",0,1,0,0,0,0,3,0,0,0,0,0
"ENSMUSG00000044819.5","Oxgr1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118415.1","ENSMUSG00000118415.1",0,0,0,0,0,0,0,0,0,2,0,0
"ENSMUSG00000082113.1","Gm13915",0,0,0,0,0,0,0,0,0,0,2,0
"ENSMUSG00000000296.8","Tpd52l1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089818.1","Gm15950",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000214.11","Th",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103422.1","RP23-389C9.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101405.1","Gm28758",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090059.4","Olfr1062",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105516.4","ENSMUSG00000105516.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114697.1","ENSMUSG00000114697.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000055865.8","Fam19a3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091373.4","Gm8810",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000078519.3","2310026L22Rik",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000108202.1","ENSMUSG00000108202.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098074.1","Gm26993",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100174.1","Gm28719",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107653.1","ENSMUSG00000107653.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000053647.4","Gper1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030607.7","Acan",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093921.1","Gm23864",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081853.1","Gm13735",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111035.1","ENSMUSG00000111035.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027643.9","Ghrh",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112142.1","ENSMUSG00000112142.1",7,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111973.1","ENSMUSG00000111973.1",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112571.1","ENSMUSG00000112571.1",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085409.1","Gm16155",3,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111459.1","ENSMUSG00000111459.1",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030739.18","Myh14",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076604.1","Igkj1",2,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062073.6","Gm10109",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081488.1","Gm15368",2,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108876.1","ENSMUSG00000108876.1",3,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020335.13","Zfp354b",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049864.2","Olfr250",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118023.1","ENSMUSG00000118023.1",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079247.2","Gm13691",1,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000020847.15","Rph3al",3,0,0,0,0,0,0,2,0,0,0,0
"ENSMUSG00000111417.1","ENSMUSG00000111417.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106668.1","ENSMUSG00000106668.1",2,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085945.3","2310014F06Rik",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106495.1","ENSMUSG00000106495.1",13,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084555.1","Gm25270",9,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105226.1","ENSMUSG00000105226.1",2,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101883.1","Gm21840",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080857.1","Gm12859",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047094.9","Ofcc1",3,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000097467.2","Gm26737",2,0,0,0,0,0,0,0,0,2,0,0
"ENSMUSG00000076912.1","Traj17",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095068.1","Gm26189",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000070847.13","Vmn2r30",4,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108682.1","ENSMUSG00000108682.1",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000035451.7","Foxa1",2,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020672.14","Sntg2",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087779.1","Gm23765",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091754.8","Gm3636",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105045.1","ENSMUSG00000105045.1",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112739.1","ENSMUSG00000112739.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000110113.1","ENSMUSG00000110113.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000085382.1","Gm13861",0,0,0,0,0,8,3,0,0,0,0,0
"ENSMUSG00000091558.1","Gm17227",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000044400.1","Sowahd",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000089705.1","Gm15970",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000090570.1","Gm17041",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083243.1","Gm14668",0,0,0,0,0,3,0,0,0,0,0,0
"ENSMUSG00000082175.1","Gm14563",0,0,0,0,0,1,0,0,1,0,0,0
"ENSMUSG00000014453.4","Blk",0,0,0,0,0,1,0,0,1,0,0,0
"ENSMUSG00000113624.1","ENSMUSG00000113624.1",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000068522.4","Aard",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000100527.1","Gm28359",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116668.1","ENSMUSG00000116668.1",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000091730.1","Gm17230",0,1,0,0,0,1,0,1,1,0,0,0
"ENSMUSG00000098561.1","Gm27154",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000082735.1","Gm16394",0,0,0,0,0,3,0,0,0,0,0,0
"ENSMUSG00000053461.9","Hhipl2",0,0,0,0,0,4,0,0,0,0,0,0
"ENSMUSG00000000690.5","Hoxb6",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000080789.1","Gm14007",0,0,0,0,0,4,0,0,0,0,0,0
"ENSMUSG00000092591.1","Gm20429",0,0,0,0,0,3,0,0,1,0,0,0
"ENSMUSG00000051486.5","Pcdhb11",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000086018.7","Gm13179",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000106958.1","ENSMUSG00000106958.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102344.1","RP23-239I17.5",0,0,0,0,0,3,0,0,0,0,0,0
"ENSMUSG00000036699.12","Zcchc12",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000105871.1","ENSMUSG00000105871.1",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000099894.1","Gm20911",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000030472.9","Ceacam18",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000099550.6","Orly",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000114388.1","ENSMUSG00000114388.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000112156.1","ENSMUSG00000112156.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000082340.1","Gm11321",0,0,0,0,3,0,0,0,0,0,0,0
"ENSMUSG00000108260.1","ENSMUSG00000108260.1",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000080538.1","Gm25541",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000111737.1","ENSMUSG00000111737.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000114199.1","ENSMUSG00000114199.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000083141.1","Gm15752",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000113698.1","ENSMUSG00000113698.1",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000020723.3","Cacng4",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000117123.1","ENSMUSG00000117123.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000109113.1","ENSMUSG00000109113.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000081593.1","Gm11841",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000055961.7","BC051076",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000019890.4","Nts",6,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000029544.16","Cabp1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000113195.1","ENSMUSG00000113195.1",0,0,0,0,1,0,0,0,2,0,0,0
"ENSMUSG00000026394.5","Atp6v1g3",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000074735.2","Gm21994",0,0,0,0,1,0,1,0,2,0,0,1
"ENSMUSG00000083330.1","Gm11859",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000105848.1","ENSMUSG00000105848.1",0,0,0,0,11,0,0,0,0,0,0,0
"ENSMUSG00000066704.6","Cyp2b19",0,0,0,0,3,0,0,0,0,0,0,0
"ENSMUSG00000112544.1","ENSMUSG00000112544.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000114883.1","ENSMUSG00000114883.1",0,0,0,0,3,0,0,0,0,0,0,0
"ENSMUSG00000024868.8","Dkk1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000090044.1","Gm16557",0,0,0,0,3,0,0,1,0,0,0,0
"ENSMUSG00000044639.3","Gm11507",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000074072.2","Gm10620",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000022041.10","Chrna2",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000099020.1","Gm27159",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000108009.1","ENSMUSG00000108009.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000070908.1","Gm13288",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000064850.1","Gm23443",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000082330.1","Ldha-ps",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000101504.1","Gm28257",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000053472.3","Gm13534",0,0,0,4,0,0,0,0,0,0,0,0
"ENSMUSG00000058692.4","Olfr846",0,0,0,2,0,0,0,0,0,0,0,0
"ENSMUSG00000115163.1","ENSMUSG00000115163.1",0,0,0,1,0,0,0,0,0,1,0,0
"ENSMUSG00000043670.4","Diras1",0,0,0,2,0,0,0,0,0,0,0,0
"ENSMUSG00000084745.1","Gm25290",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000107998.1","ENSMUSG00000107998.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000106647.1","ENSMUSG00000106647.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000083755.1","Gm14559",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000067173.3","Mrgpra4",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000048001.7","Hes5",0,0,0,4,0,0,0,0,0,0,0,0
"ENSMUSG00000092961.1","Gm22239",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000091794.3","Vmn2r18",0,0,0,2,0,0,0,0,0,0,0,0
"ENSMUSG00000106970.1","ENSMUSG00000106970.1",0,0,0,3,0,0,0,0,0,0,0,0
"ENSMUSG00000085569.1","Gm12602",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000110602.1","ENSMUSG00000110602.1",0,0,0,3,0,0,0,0,0,0,0,0
"ENSMUSG00000064016.4","Gm648",0,0,0,4,0,0,0,0,0,0,0,0
"ENSMUSG00000086121.1","Gm16068",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000112124.1","ENSMUSG00000112124.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000092767.1","Gm23364",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113305.1","ENSMUSG00000113305.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110174.1","ENSMUSG00000110174.1",1,0,1,0,0,0,0,0,4,0,0,0
"ENSMUSG00000075102.2","Olfr1221",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093276.1","Gm26237",0,1,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117763.1","ENSMUSG00000117763.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086711.1","Gm15482",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091117.1","Gm9064",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104527.1","RP23-355B17.2",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104967.1","ENSMUSG00000104967.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111222.1","ENSMUSG00000111222.1",0,0,2,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106015.1","ENSMUSG00000106015.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098626.1","Gm27972",0,0,2,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117643.1","ENSMUSG00000117643.1",0,0,2,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106159.1","ENSMUSG00000106159.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000060882.5","Kcnd2",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081497.1","Gm15560",0,0,2,0,0,0,0,0,0,0,1,1
"ENSMUSG00000099071.1","Mir8095",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080849.1","Gm15702",0,0,2,0,0,0,0,1,0,0,0,0
"ENSMUSG00000116287.1","ENSMUSG00000116287.1",0,0,2,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111250.1","ENSMUSG00000111250.1",0,0,3,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102018.8","K230010J24Rik",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108321.1","ENSMUSG00000108321.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118555.1","ENSMUSG00000118555.1",0,0,2,0,0,0,0,0,0,0,0,0
"ENSMUSG00000048752.7","Prss50",0,0,1,0,1,0,0,0,10,1,0,2
"ENSMUSG00000115706.1","ENSMUSG00000115706.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000078648.3","Gm17546",0,0,2,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112626.1","ENSMUSG00000112626.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092888.1","Gm22122",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108878.1","ENSMUSG00000108878.1",0,0,2,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101678.3","Gm29609",0,0,1,0,0,0,0,0,1,0,0,0
"ENSMUSG00000103710.1","RP23-353O7.5",0,0,14,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113473.1","ENSMUSG00000113473.1",0,0,1,0,0,0,0,0,1,0,0,0
"ENSMUSG00000109669.1","ENSMUSG00000109669.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105656.1","ENSMUSG00000105656.1",0,2,1,0,0,0,0,0,0,0,0,0
